x,y,rho,ux,uy,speed
1,36,1.001021787420203,-9.665340929328196e-05,0.001763592973045332,0.001766239523989566
1,37,1.001012089358116,-9.816311512786137e-05,0.001885918365390604,0.001888471360145336
1,38,1.001001357130442,-9.935183007683464e-05,0.002009937679305325,0.002012391676794279
1,39,1.000989577294412,-0.0001002079520680386,0.002135247117555669,0.002137597222745077
1,40,1.000976742274513,-0.0001007218050571591,0.002261429852847297,0.002263671765376535
1,41,1.000962850576416,-0.0001008857365514353,0.00238805841622457,0.002390188471886794
1,42,1.000947906945416,-0.0001006941970301806,0.002514697190136464,0.002516712395049497
1,43,1.000931922466751,-0.0001001437996069969,0.002640904983892513,0.002642803041194716
1,44,1.000914914605482,-9.923335988785842e-05,0.002766237668465554,0.002768016997446434
1,45,1.000896907184751,-9.79639154470461e-05,0.002890250847149255,0.002891910594775831
1,46,1.000877930301935,-9.633872505895124e-05,0.003012502538383756,0.003014042583261649
1,47,1.000858020183171,-9.436324781885922e-05,0.00313255584721166,0.003133976796091331
1,48,1.000837218977566,-9.204510268874788e-05,0.003249981602213875,0.003251284779230766
1,49,1.000815574493235,-8.939400917078587e-05,0.003364360935474255,0.003365548364385933
1,50,1.000793139878135,-8.642171006879603e-05,0.003475287784052568,0.003476362163808055
1,51,1.000769973249352,-8.314187749548808e-05,0.003582371292648368,0.003583335966691459
1,52,1.000746137275235,-7.957000347174147e-05,0.003685238098534603,0.003686097018303157
1,53,1.000721698715305,-7.572327662671422e-05,0.003783534481459061,0.003784292164594691
1,54,1.000696727923413,-7.162044663280451e-05,0.003876928362960822,0.003877589846787043
1,55,1.000671298319991,-6.728167812111053e-05,0.003965111141482664,0.00396568193234414
